gene	genomic_class	arrangement	provenance	dup_class4	TF_subfamily	in_lambert	hgnc_locus_type	is_ohnolog	is_ohnolog_relaxed	ohnolog_rescue_via_cluster	cluster_id	n_ohnolog_partners	ohnolog_dup_time	youngest_paralog_node	age_category
PAX7	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; Paired box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
IRF4	singleton	dispersed	ohnolog	dispersed_ohnolog	IRF	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient
IRF7	singleton	dispersed	ohnolog	dispersed_ohnolog	IRF	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient
IRF8	singleton	dispersed	ohnolog	dispersed_ohnolog	IRF	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient
MEF2A	singleton	dispersed	ohnolog	dispersed_ohnolog	MADS box	True	gene with protein product	True	True	False		4	Vertebrata	Opisthokonta	pre2R_ancient
MEF2C	singleton	dispersed	ohnolog	dispersed_ohnolog	MADS box	True	gene with protein product	True	True	False		4	Vertebrata	Opisthokonta	pre2R_ancient
MEF2D	singleton	dispersed	ohnolog	dispersed_ohnolog	MADS box	True	gene with protein product	True	True	False		4	Vertebrata	Opisthokonta	pre2R_ancient
BAZ2B	singleton	dispersed	ohnolog	dispersed_ohnolog	MBD	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient
MBD2	singleton	dispersed	ohnolog	dispersed_ohnolog	MBD	True	gene with protein product	True	True	False		6	Vertebrata	Vertebrata	2R_vertebrata
MBD3	singleton	dispersed	ohnolog	dispersed_ohnolog	MBD	True	gene with protein product	True	True	False		6	Vertebrata	Vertebrata	2R_vertebrata
MBD4	singleton	dispersed	ohnolog	dispersed_ohnolog	MBD	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata
BAZ2A	singleton	dispersed	ohnolog	dispersed_ohnolog	MBD; AT hook	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient
MECP2	singleton	dispersed	ohnolog	dispersed_ohnolog	MBD; AT hook	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata
DMTF1	singleton	dispersed	ohnolog	dispersed_ohnolog	Myb/SANT	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient
MYB	singleton	dispersed	ohnolog	dispersed_ohnolog	Myb/SANT	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient
MYBL1	singleton	dispersed	ohnolog	dispersed_ohnolog	Myb/SANT	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient
MYBL2	singleton	dispersed	ohnolog	dispersed_ohnolog	Myb/SANT	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient
MYSM1	singleton	dispersed	ohnolog	dispersed_ohnolog	Myb/SANT	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient
TTF1	singleton	dispersed	ohnolog	dispersed_ohnolog	Myb/SANT	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient
MYRF	singleton	dispersed	ohnolog	dispersed_ohnolog	Ndt80/PhoG	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node
MYRFL	singleton	dispersed	ohnolog	dispersed_ohnolog	Ndt80/PhoG	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node
ESR1	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
ESRRA	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
ESRRB	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata
ESRRG	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata
HNF4A	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
HNF4G	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
NR1H3	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
NR1H4	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
NR1I2	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
NR2C1	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
NR2C2	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
NR2F1	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
NR2F2	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
NR4A1	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata
NR4A2	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata
NR4A3	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata
NR5A2	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata
PGR	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
PPARA	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
PPARD	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
PPARG	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
RARA	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
RARG	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
RORA	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
RORB	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
RORC	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
RXRA	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
RXRB	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
RXRG	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
VDR	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
PAX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Paired box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
PAX5	singleton	dispersed	ohnolog	dispersed_ohnolog	Paired box	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
PAX8	singleton	dispersed	ohnolog	dispersed_ohnolog	Paired box	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
PAX9	singleton	dispersed	ohnolog	dispersed_ohnolog	Paired box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
LCOR	singleton	dispersed	ohnolog	dispersed_ohnolog	Pipsqueak	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node
LCORL	singleton	dispersed	ohnolog	dispersed_ohnolog	Pipsqueak	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node
PROX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Prospero	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata
PROX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Prospero	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata
RFX1	singleton	dispersed	ohnolog	dispersed_ohnolog	RFX	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata
RFX2	singleton	dispersed	ohnolog	dispersed_ohnolog	RFX	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata
RFX3	singleton	dispersed	ohnolog	dispersed_ohnolog	RFX	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata
RFX5	singleton	dispersed	ohnolog	dispersed_ohnolog	RFX	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient
RFX7	singleton	dispersed	ohnolog	dispersed_ohnolog	RFX	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient
NFAT5	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient
NFATC1	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		4	Vertebrata	Bilateria	pre2R_ancient
NFATC2	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		4	Vertebrata	Bilateria	pre2R_ancient
NFATC3	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient
NFATC4	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		4	Vertebrata	Bilateria	pre2R_ancient
NFKB1	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
NFKB2	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
REL	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
RELA	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
RELB	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
RUNX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Runt	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
RUNX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Runt	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
RUNX3	singleton	dispersed	ohnolog	dispersed_ohnolog	Runt	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
AIRE	singleton	dispersed	ohnolog	dispersed_ohnolog	SAND	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
GMEB1	singleton	dispersed	ohnolog	dispersed_ohnolog	SAND	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata
GMEB2	singleton	dispersed	ohnolog	dispersed_ohnolog	SAND	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata
SKOR2	singleton	dispersed	ohnolog	dispersed_ohnolog	SAND	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata
NFIA	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata
NFIB	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		3	Vertebrata	Chordata	pre2R_ancient
NFIC	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		3	Vertebrata	Chordata	pre2R_ancient
NFIX	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata
SMAD1	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
SMAD3	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata
SMAD5	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
SMAD9	singleton	dispersed	ohnolog	dispersed_ohnolog	SMAD	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
STAT2	singleton	dispersed	ohnolog	dispersed_ohnolog	STAT	True	gene with protein product	True	True	False		5	Vertebrata	Vertebrata	2R_vertebrata
STAT6	singleton	dispersed	ohnolog	dispersed_ohnolog	STAT	True	gene with protein product	True	True	False		5	Vertebrata	Vertebrata	2R_vertebrata
EOMES	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
MGA	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
T	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
TBR1	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
TBX19	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
TBX21	singleton	dispersed	ohnolog	dispersed_ohnolog	T-box	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient
TBP	singleton	dispersed	ohnolog	dispersed_ohnolog	TBP	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient
TBPL2	singleton	dispersed	ohnolog	dispersed_ohnolog	TBP	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient
TEAD1	singleton	dispersed	ohnolog	dispersed_ohnolog	TEA	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata
TEAD3	singleton	dispersed	ohnolog	dispersed_ohnolog	TEA	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
TEAD4	singleton	dispersed	ohnolog	dispersed_ohnolog	TEA	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata
AHR	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Chordata	pre2R_ancient
AHRR	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Chordata	pre2R_ancient
ARNT	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
ARNT2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
ARNTL	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
ARNTL2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
ASCL3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
ASCL4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
BHLHE22	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
BHLHE23	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
CLOCK	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
EPAS1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
HAND1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
HAND2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
HES1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient
HES4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient
HEY1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient
HEY2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient
HEYL	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient
HIF1A	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
HIF3A	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
MITF	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient
MLXIP	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
MLXIPL	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
MSC	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
MXD1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient
MXD3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient
MXD4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient
MXI1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient
MYC	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient
MYCL	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient
MYCN	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient
MYOD1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata
MYOG	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata
NCOA2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata
NCOA3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata
NEUROD2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
NEUROD4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
NEUROD6	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
NEUROG1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
NEUROG2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
NEUROG3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
NPAS1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
NPAS2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
NPAS3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
SIM1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
SIM2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
SREBF1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient
SREBF2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient
TCF12	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
TCF21	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
TCF23	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
TCF24	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
TCF3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
TCF4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
TFE3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient
TFEB	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient
TFEC	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient
USF1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient
USF2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient
ATF1	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
ATF2	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient
ATF3	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
ATF4	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node
ATF5	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node
ATF6	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
ATF6B	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
BACH1	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		4	Vertebrata	Bilateria	pre2R_ancient
BACH2	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
CEBPB	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient
CEBPD	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		4	Vertebrata	Bilateria	pre2R_ancient
CEBPE	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient
CREB1	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
CREB3	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
CREB3L1	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
CREB3L2	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient
CREB3L3	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
CREB3L4	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient
CREB5	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient
