gene	genomic_class	arrangement	provenance	dup_class4	TF_subfamily	in_lambert	hgnc_locus_type	is_ohnolog	is_ohnolog_relaxed	ohnolog_rescue_via_cluster	cluster_id	n_ohnolog_partners	ohnolog_dup_time	youngest_paralog_node	age_category	hgnc_id	is_IEI	is_IEI_amberplus	is_IEI_monoallelic	lineage	origin_window
JRK	singleton	dispersed	SSD	dispersed_SSD	CENPB	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:6199	False	False	False		before_R1
JRKL	singleton	dispersed	SSD	dispersed_SSD	CENPB	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:6200	False	False	False		before_R1
TIGD1	singleton	dispersed	SSD	dispersed_SSD	CENPB	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:14523	False	False	False		before_R1
TIGD2	singleton	dispersed	SSD	dispersed_SSD	CENPB	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:18333	False	False	False		before_R1
TIGD3	singleton	dispersed	SSD	dispersed_SSD	CENPB	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:18334	False	False	False		before_R1
TIGD4	singleton	dispersed	SSD	dispersed_SSD	CENPB	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:18335	False	False	False		before_R1
TIGD5	singleton	dispersed	SSD	dispersed_SSD	CENPB	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:18336	False	False	False		R1_to_R2
TIGD6	singleton	dispersed	SSD	dispersed_SSD	CENPB	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:18332	False	False	False		before_R1
TIGD7	singleton	dispersed	SSD	dispersed_SSD	CENPB	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:18331	False	False	False		before_R1
RBPJ	singleton	dispersed	SSD	dispersed_SSD	CSL	True	gene with protein product	False	False	False		0		Chordata	pre2R_ancient	HGNC:5724	False	False	False		before_R1
RBPJL	singleton	dispersed	SSD	dispersed_SSD	CSL	True	gene with protein product	False	False	False		0		Chordata	pre2R_ancient	HGNC:13761	False	False	False		before_R1
SATB1	singleton	dispersed	SSD	dispersed_SSD	CUT; Homeodomain	True	gene with protein product	False	False	False		0		Vertebrata	2R_vertebrata	HGNC:10541	False	False	False		before_R1
SATB2	singleton	dispersed	SSD	dispersed_SSD	CUT; Homeodomain	True	gene with protein product	False	False	False		0		Vertebrata	2R_vertebrata	HGNC:21637	False	False	False		before_R1
CXXC1	singleton	dispersed	SSD	dispersed_SSD	CxxC	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:24343	False	False	False		before_R1
DNMT1	singleton	dispersed	SSD	dispersed_SSD	CxxC	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:2976	False	False	False		before_R1
DMRTA1	singleton	dispersed	SSD	dispersed_SSD	DM	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:13826	False	False	False		before_R1
DMRTA2	singleton	dispersed	SSD	dispersed_SSD	DM	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:13908	False	False	False		before_R1
DMRTB1	singleton	dispersed	SSD	dispersed_SSD	DM	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:13913	False	False	False		before_R1
DMRTC2	singleton	dispersed	SSD	dispersed_SSD	DM	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:13911	False	False	False		before_R1
ELK1	singleton	dispersed	SSD	dispersed_SSD	Ets	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:6253	False	False	False		after_R2
ELK3	singleton	dispersed	SSD	dispersed_SSD	Ets	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:18864	False	False	False		R1_to_R2
ELK4	singleton	dispersed	SSD	dispersed_SSD	Ets	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:3326	False	False	False		after_R2
ETV2	singleton	dispersed	SSD	dispersed_SSD	Ets	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:3491	False	False	False		after_R2
FEV	singleton	dispersed	SSD	dispersed_SSD	Ets	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:18562	False	False	False		R1_to_R2
GABPA	singleton	dispersed	SSD	dispersed_SSD	Ets	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:4071	False	False	False		before_R1
SPDEF	singleton	dispersed	SSD	dispersed_SSD	Ets	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:17257	False	False	False		before_R1
SPIB	singleton	dispersed	SSD	dispersed_SSD	Ets	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:11242	False	False	False		R1_to_R2
FOXD1	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Euteleostomi	2R_vertebrata	HGNC:3802	False	False	False		R1_to_R2
FOXD4	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Homininae	post2R_young	HGNC:3805	False	False	False		after_R2
FOXD4L3	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Homo sapiens	post2R_young	HGNC:18523	False	False	False		after_R2
FOXD4L4	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Homo sapiens	post2R_young	HGNC:23762	False	False	False		after_R2
FOXD4L5	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Homo sapiens	post2R_young	HGNC:18522	False	False	False		after_R2
FOXD4L6	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Homo sapiens	post2R_young	HGNC:31986	False	False	False		after_R2
FOXE1	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:3806	False	False	False		before_R1
FOXG1	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:3811	False	False	False		R1_to_R2
FOXH1	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:3814	False	False	False		before_R1
FOXJ1	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:3816	False	False	False		after_R2
FOXL2	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:1092	False	False	False		before_R1
FOXM1	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:3818	False	False	False		before_R1
FOXP1	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:3823	False	False	False		R1_to_R2
FOXP2	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:13875	False	False	False		before_R1
FOXP3	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:6106	True	True	False		after_R2
FOXP4	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:20842	False	False	False		after_R2
FOXS1	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:3735	False	False	False		after_R2
TRPS1	singleton	dispersed	SSD	dispersed_SSD	GATA	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:12340	False	False	False		before_R1
ZGLP1	singleton	dispersed	SSD	dispersed_SSD	GATA	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:37245	False	False	False		before_R1
GTF2IRD2	singleton	dispersed	SSD	dispersed_SSD	GTF2I-like	True	gene with protein product	False	False	False		0		Homo sapiens	post2R_young	HGNC:30775	False	False	False		after_R2
GTF2IRD2B	singleton	dispersed	SSD	dispersed_SSD	GTF2I-like	True	gene with protein product	False	False	False		0		Homo sapiens	post2R_young	HGNC:33125	False	False	False		after_R2
BBX	singleton	dispersed	SSD	dispersed_SSD	HMG/Sox	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:14422	False	False	False		before_R1
CIC	singleton	dispersed	SSD	dispersed_SSD	HMG/Sox	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:10979	False	False	False		before_R1
HBP1	singleton	dispersed	SSD	dispersed_SSD	HMG/Sox	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:23200	False	False	False		R1_to_R2
HMGN3	singleton	dispersed	SSD	dispersed_SSD	HMG/Sox	True	gene with protein product	False	False	False		0		Euteleostomi	2R_vertebrata	HGNC:12312	False	False	False		after_R2
SOX15	singleton	dispersed	SSD	dispersed_SSD	HMG/Sox	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:11196	False	False	False		before_R1
SOX30	singleton	dispersed	SSD	dispersed_SSD	HMG/Sox	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:30635	False	False	False		before_R1
SOX6	singleton	dispersed	SSD	dispersed_SSD	HMG/Sox	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:16421	False	False	False		before_R1
SRY	singleton	dispersed	SSD	dispersed_SSD	HMG/Sox	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:11311	False	False	False		before_R1
HSF5	singleton	dispersed	SSD	dispersed_SSD	HSF	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:26862	False	False	False		before_R1
HSFX1	singleton	dispersed	SSD	dispersed_SSD	HSF	True	gene with protein product	False	False	False		0		Homo sapiens	post2R_young	HGNC:29603	False	False	False		before_R1
HSFX2	singleton	dispersed	SSD	dispersed_SSD	HSF	True	gene with protein product	False	False	False		0		Homo sapiens	post2R_young	HGNC:32701	False	False	False		before_R1
ADNP	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:15766	False	False	False		R1_to_R2
ADNP2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:23803	False	False	False		R1_to_R2
ANHX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:40024	False	False	False		before_R1
ARGFX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:30146	False	False	False		human_only
ARX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:18060	False	False	False		R1_to_R2
BARX1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:955	False	False	False		before_R1
BARX2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:956	False	False	False		before_R1
BSX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:20450	False	False	False		before_R1
DMBX1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:19026	False	False	False		R1_to_R2
DPRX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:32166	False	False	False		human_only
DRGX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:21536	False	False	False		R1_to_R2
DUX4	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Homo sapiens	post2R_young	HGNC:50800	False	False	False		after_R2
DUXA	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:32179	False	False	False		human_only
ESX1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:14865	False	False	False		after_R2
GBX1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Vertebrata	2R_vertebrata	HGNC:4185	False	False	False		before_R1
GBX2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Vertebrata	2R_vertebrata	HGNC:4186	False	False	False		before_R1
GSC	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:4612	False	False	False		after_R2
GSC2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:4613	False	False	False		R1_to_R2
HDX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:26411	False	False	False		before_R1
HESX1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:4877	False	False	False		after_R2
HHEX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:4901	False	False	False		after_R2
HLX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:4978	False	False	False		before_R1
HMBOX1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:26137	False	False	False		before_R1
HOMEZ	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Vertebrata	2R_vertebrata	HGNC:20164	False	False	False		human_only
ISX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:28084	False	False	False		before_R1
LEUTX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Chordata	pre2R_ancient	HGNC:31953	False	False	False		before_R1
MKX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:23729	False	False	False		before_R1
MNX1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:4979	False	False	False		after_R2
MSX1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:7391	False	False	False		before_R1
MSX2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:7392	False	False	False		before_R1
NANOGP8	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Hominoidea	post2R_young	HGNC:23106	False	False	False		before_R1
NKX1-1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:24975	False	False	False		before_R1
NKX1-2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:31652	False	False	False		before_R1
NKX6-2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:19321	False	False	False		before_R1
NOBOX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:22448	False	False	False		R1_to_R2
NOTO	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Euteleostomi	2R_vertebrata	HGNC:31839	False	False	False		before_R1
OTP	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:8518	False	False	False		before_R1
PROP1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:9455	False	False	False		after_R2
TGIF1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:11776	False	False	False		before_R1
TGIF2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:15764	False	False	False		before_R1
TGIF2LX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Simiiformes	post2R_young	HGNC:18570	False	False	False		before_R1
TGIF2LY	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Simiiformes	post2R_young	HGNC:18569	False	False	False		before_R1
UNCX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:33194	False	False	False		before_R1
VENTX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:13639	False	False	False		before_R1
ZHX1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Vertebrata	2R_vertebrata	HGNC:12871	False	False	False		before_R1
ZHX2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Vertebrata	2R_vertebrata	HGNC:18513	False	False	False		before_R1
ZHX3	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Vertebrata	2R_vertebrata	HGNC:15935	False	False	False		before_R1
POU1F1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain; POU	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:9210	False	False	False		before_R1
POU3F4	singleton	dispersed	SSD	dispersed_SSD	Homeodomain; POU	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:9217	False	False	False		before_R1
POU5F1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain; POU	True	gene with protein product	False	False	False		0		Hominidae	post2R_young	HGNC:9221	False	False	False		before_R1
