gene	genomic_class	arrangement	provenance	dup_class4	TF_subfamily	in_lambert	hgnc_locus_type	is_ohnolog	is_ohnolog_relaxed	ohnolog_rescue_via_cluster	cluster_id	n_ohnolog_partners	ohnolog_dup_time	youngest_paralog_node	age_category	canon	gwas_SLE_lupus	gwas_rheumatoid_arthritis	gwas_allergy	gwas_asthma	gwas_type_1_diabetes	gwas_any	n_gwas_diseases	lineage	origin_window	is_IEI
FOXE1	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	FOXE1	False	False	False	False	False	False	0		before_R1	False
FOXG1	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	FOXG1	False	False	False	False	False	False	0		R1_to_R2	False
FOXH1	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	FOXH1	False	False	False	False	False	False	0		before_R1	False
FOXJ1	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	FOXJ1	False	False	False	False	False	False	0		after_R2	False
FOXL2	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	FOXL2	False	False	False	False	False	False	0		before_R1	False
FOXM1	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	FOXM1	False	False	False	False	False	False	0		before_R1	False
FOXP1	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	FOXP1	False	False	True	True	False	True	2		R1_to_R2	False
FOXP2	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	FOXP2	False	False	True	False	False	True	1		before_R1	False
FOXP3	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	FOXP3	False	False	False	False	False	False	0		after_R2	True
FOXP4	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	FOXP4	False	False	True	False	False	True	1		after_R2	False
FOXS1	singleton	dispersed	SSD	dispersed_SSD	Forkhead	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	FOXS1	False	False	False	False	False	False	0		after_R2	False
TRPS1	singleton	dispersed	SSD	dispersed_SSD	GATA	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	TRPS1	False	False	False	False	False	False	0		before_R1	False
ZGLP1	singleton	dispersed	SSD	dispersed_SSD	GATA	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	ZGLP1	False	False	False	False	False	False	0		before_R1	False
GTF2IRD2	singleton	dispersed	SSD	dispersed_SSD	GTF2I-like	True	gene with protein product	False	False	False		0		Homo sapiens	post2R_young	GTF2IRD2	False	False	False	False	False	False	0		after_R2	False
GTF2IRD2B	singleton	dispersed	SSD	dispersed_SSD	GTF2I-like	True	gene with protein product	False	False	False		0		Homo sapiens	post2R_young	GTF2IRD2B	False	False	False	False	False	False	0		after_R2	False
BBX	singleton	dispersed	SSD	dispersed_SSD	HMG/Sox	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	BBX	False	False	False	False	False	False	0		before_R1	False
CIC	singleton	dispersed	SSD	dispersed_SSD	HMG/Sox	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	SLC25A1	False	False	False	False	False	False	0		before_R1	False
HBP1	singleton	dispersed	SSD	dispersed_SSD	HMG/Sox	True	gene with protein product	False	False	False		0			no_paralog_node	HBP1	False	False	False	False	False	False	0		R1_to_R2	False
HMGN3	singleton	dispersed	SSD	dispersed_SSD	HMG/Sox	True	gene with protein product	False	False	False		0		Euteleostomi	2R_vertebrata	HMGN3	False	False	False	False	False	False	0		after_R2	False
SOX15	singleton	dispersed	SSD	dispersed_SSD	HMG/Sox	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	SOX15	False	False	False	False	False	False	0		before_R1	False
SOX30	singleton	dispersed	SSD	dispersed_SSD	HMG/Sox	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	SOX30	False	False	False	False	False	False	0		before_R1	False
SOX6	singleton	dispersed	SSD	dispersed_SSD	HMG/Sox	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	SOX6	False	False	False	False	False	False	0		before_R1	False
SRY	singleton	dispersed	SSD	dispersed_SSD	HMG/Sox	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	SRY	False	False	False	False	False	False	0		before_R1	False
HSF5	singleton	dispersed	SSD	dispersed_SSD	HSF	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HSF5	False	False	False	False	False	False	0		before_R1	False
HSFX1	singleton	dispersed	SSD	dispersed_SSD	HSF	True	gene with protein product	False	False	False		0		Homo sapiens	post2R_young	HSFX1	False	False	False	False	False	False	0		before_R1	False
HSFX2	singleton	dispersed	SSD	dispersed_SSD	HSF	True	gene with protein product	False	False	False		0		Homo sapiens	post2R_young	HSFX2	False	False	False	False	False	False	0		before_R1	False
ADNP	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0			no_paralog_node	ADNP	False	False	False	False	False	False	0		R1_to_R2	False
ADNP2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0			no_paralog_node	ADNP2	False	False	True	False	False	True	1		R1_to_R2	False
ANHX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	ANHX	False	False	False	False	False	False	0		before_R1	False
ARGFX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	ARGFX	False	False	False	False	False	False	0		human_only	False
ARX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	ARX	False	False	False	False	False	False	0		R1_to_R2	False
BARX1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	BARX1	False	False	False	False	False	False	0		before_R1	False
BARX2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	BARX2	False	False	False	False	False	False	0		before_R1	False
BSX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	BSX	False	False	False	False	False	False	0		before_R1	False
DMBX1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	DMBX1	False	False	False	False	False	False	0		R1_to_R2	False
DPRX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	DPRX	False	False	False	False	False	False	0		human_only	False
DRGX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	DRGX	False	False	False	False	False	False	0		R1_to_R2	False
DUX4	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Homo sapiens	post2R_young	DUX4	False	False	False	False	False	False	0		after_R2	False
DUXA	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	DUXA	False	False	False	False	False	False	0		human_only	False
ESX1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	ESX1	False	False	False	False	False	False	0		after_R2	False
GBX1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Vertebrata	2R_vertebrata	GBX1	False	False	False	False	False	False	0		before_R1	False
GBX2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Vertebrata	2R_vertebrata	GBX2	False	False	False	False	False	False	0		before_R1	False
GSC	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	GSC	False	False	False	False	False	False	0		after_R2	False
GSC2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	GSC2	False	False	False	False	False	False	0		R1_to_R2	False
HDX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HDX	False	False	False	False	False	False	0		before_R1	False
HESX1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HESX1	False	False	False	False	False	False	0		after_R2	False
HHEX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0			no_paralog_node	HHEX	False	False	False	True	False	True	1		after_R2	False
HLX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HLX	False	False	True	False	False	True	1		before_R1	False
HMBOX1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0			no_paralog_node	HMBOX1	False	False	False	False	False	False	0		before_R1	False
HOMEZ	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Vertebrata	2R_vertebrata	HOMEZ	False	False	False	False	False	False	0		human_only	False
ISX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	ISX	False	False	False	False	False	False	0		before_R1	False
LEUTX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Chordata	pre2R_ancient	LEUTX	False	False	False	False	False	False	0		before_R1	False
MKX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	MKX	False	False	False	False	False	False	0		before_R1	False
MNX1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0			no_paralog_node	MNX1	False	False	False	False	False	False	0		after_R2	False
MSX1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	MSX1	False	False	False	False	False	False	0		before_R1	False
MSX2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	MSX2	False	False	False	False	False	False	0		before_R1	False
NANOGP8	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Hominoidea	post2R_young	NANOGP8	False	False	False	False	False	False	0		before_R1	False
NKX1-1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	NKX1-1	False	False	False	False	False	False	0		before_R1	False
NKX1-2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	NKX1-2	False	False	False	False	False	False	0		before_R1	False
NKX6-2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	NKX6-2	False	False	False	False	False	False	0		before_R1	False
NOBOX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	NOBOX	False	False	False	False	False	False	0		R1_to_R2	False
NOTO	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Euteleostomi	2R_vertebrata	NOTO	False	False	False	False	False	False	0		before_R1	False
OTP	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	OTP	False	False	False	False	False	False	0		before_R1	False
PROP1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	PROP1	False	False	False	False	False	False	0		after_R2	False
TGIF1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	TGIF1	False	False	False	False	False	False	0		before_R1	False
TGIF2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	TGIF2	False	False	False	False	False	False	0		before_R1	False
TGIF2LX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Simiiformes	post2R_young	TGIF2LX	False	False	False	False	False	False	0		before_R1	False
TGIF2LY	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Simiiformes	post2R_young	TGIF2LY	False	False	False	False	False	False	0		before_R1	False
UNCX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	UNCX	False	False	False	False	False	False	0		before_R1	False
VENTX	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	VENTX	False	False	True	False	False	True	1		before_R1	False
ZHX1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Vertebrata	2R_vertebrata	ZHX1	False	False	False	False	False	False	0		before_R1	False
ZHX2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Vertebrata	2R_vertebrata	ZHX2	False	False	False	False	False	False	0		before_R1	False
ZHX3	singleton	dispersed	SSD	dispersed_SSD	Homeodomain	True	gene with protein product	False	False	False		0		Vertebrata	2R_vertebrata	ZHX3	False	False	False	False	False	False	0		before_R1	False
POU1F1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain; POU	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	POU1F1	False	False	False	False	False	False	0		before_R1	False
POU3F4	singleton	dispersed	SSD	dispersed_SSD	Homeodomain; POU	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	POU3F4	False	False	False	False	False	False	0		before_R1	False
POU5F1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain; POU	True	gene with protein product	False	False	False		0		Hominidae	post2R_young	POU5F1	False	True	False	False	True	True	2		before_R1	False
POU5F1B	singleton	dispersed	SSD	dispersed_SSD	Homeodomain; POU	True	gene with protein product	False	False	False		0		Hominidae	post2R_young	POU5F1B	False	False	False	False	False	False	0		before_R1	False
POU5F2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain; POU	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	POU5F2	False	False	False	False	False	False	0		before_R1	False
POU6F1	singleton	dispersed	SSD	dispersed_SSD	Homeodomain; POU	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	POU6F1	False	False	False	False	False	False	0		before_R1	False
POU6F2	singleton	dispersed	SSD	dispersed_SSD	Homeodomain; POU	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	POU6F2	False	False	True	False	False	True	1		before_R1	False
PAX4	singleton	dispersed	SSD	dispersed_SSD	Homeodomain; Paired box	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	PAX4	False	False	False	False	True	True	1		after_R2	False
PAX6	singleton	dispersed	SSD	dispersed_SSD	Homeodomain; Paired box	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	PAX6	False	False	False	False	False	False	0		R1_to_R2	False
IRF1	singleton	dispersed	SSD	dispersed_SSD	IRF	True	gene with protein product	False	False	False		0		Chordata	pre2R_ancient	IRF1	True	True	True	True	True	True	5		before_R1	True
IRF2	singleton	dispersed	SSD	dispersed_SSD	IRF	True	gene with protein product	False	False	False		0		Chordata	pre2R_ancient	IRF2	False	False	False	False	False	False	0		before_R1	False
IRF3	singleton	dispersed	SSD	dispersed_SSD	IRF	True	gene with protein product	False	False	False		0		Chordata	pre2R_ancient	IRF3	False	False	False	False	False	False	0		before_R1	False
IRF5	singleton	dispersed	SSD	dispersed_SSD	IRF	True	gene with protein product	False	False	False		0		Chordata	pre2R_ancient	IRF5	True	True	False	False	False	True	2		before_R1	False
IRF6	singleton	dispersed	SSD	dispersed_SSD	IRF	True	gene with protein product	False	False	False		0		Chordata	pre2R_ancient	IRF6	False	False	False	False	False	False	0		before_R1	False
IRF9	singleton	dispersed	SSD	dispersed_SSD	IRF	True	gene with protein product	False	False	False		0		Chordata	pre2R_ancient	IRF9	False	False	False	False	False	False	0		before_R1	False
MSANTD1	singleton	dispersed	SSD	dispersed_SSD	MADF	True	gene with protein product	False	False	False		0			no_paralog_node	MSANTD1	False	False	False	False	False	False	0		before_R1	False
MSANTD3	singleton	dispersed	SSD	dispersed_SSD	MADF	True	gene with protein product	False	False	False		0			no_paralog_node	MSANTD3	False	False	False	False	False	False	0		after_R2	False
NAIF1	singleton	dispersed	SSD	dispersed_SSD	MADF	True	gene with protein product	False	False	False		0			no_paralog_node	NAIF1	False	False	False	False	False	False	0		before_R1	False
SRF	singleton	dispersed	SSD	dispersed_SSD	MADS box	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	SRF	False	False	False	False	False	False	0		before_R1	False
