gene	paralog	node
ZSCAN20	ZNF792	Bilateria
ZSCAN20	ZNF691	Bilateria
ZSCAN20	ZNF584	Bilateria
ZSCAN20	ZNF660	Bilateria
ZSCAN20	ZNF586	Bilateria
ZSCAN20	ZNF570	Bilateria
ZSCAN20	PRDM15	Bilateria
ZSCAN20	ZNF773	Bilateria
ZSCAN20	ZNF583	Bilateria
ZSCAN20	ZNF610	Bilateria
ZSCAN20	ZNF480	Bilateria
ZSCAN20	ZNF418	Bilateria
ZSCAN20	ZNF793	Bilateria
ZSCAN20	ZSCAN2	Bilateria
ZSCAN20	ZNF8	Bilateria
ZSCAN20	ZFAT	Bilateria
ZSCAN20	E4F1	Bilateria
ZSCAN20	ZNF587B	Bilateria
ZSCAN20	ZNF552	Bilateria
ZSCAN20	ZNF549	Bilateria
ZSCAN20	ZNF154	Bilateria
ZSCAN20	ZNF134	Bilateria
ZSCAN20	ZNF772	Bilateria
ZSCAN20	ZNF256	Bilateria
ZSCAN20	ZIK1	Bilateria
ZSCAN20	ZNF419	Bilateria
ZSCAN20	ZNF304	Bilateria
ZSCAN20	ZFX	Bilateria
ZSCAN20	ZFY	Bilateria
ZSCAN20	ZBTB11	Bilateria
GTF3A	ZNF513	Bilateria
GTF3A	ZUP1	Bilateria
GTF3A	ZNF652	Bilateria
GTF3A	ZNF324	Bilateria
GTF3A	ZNF324B	Bilateria
GTF3A	ZBTB47	Bilateria
MTERF4		
TBX22	TBX20	Bilateria
TBX22	TBR1	Bilateria
TBX22	TBX19	Bilateria
TBX22	TBX4	Bilateria
TBX22	TBX10	Bilateria
TBX22	TBX1	Bilateria
TBX22	MGA	Bilateria
TBX22	TBX18	Bilateria
TBX22	TBX6	Bilateria
TBX22	TBX2	Bilateria
TBX22	TBX5	Bilateria
TBX22	TBX3	Bilateria
TBX22	TBX15	Bilateria
TBX22	EOMES	Bilateria
TBX22	TBX21	Bilateria
TBX22	TBXT	Bilateria
MYOG	MYF6	Gnathostomata
MYOG	MYF5	Vertebrata
MYOG	MYOD1	Vertebrata
ZNF644	ZNF572	Bilateria
ZNF644	ZNF214	Bilateria
ZNF644	ZNF507	Bilateria
ZNF644	ZNF670	Bilateria
ZNF644	ZNF223	Bilateria
ZNF644	ZNF222	Bilateria
ZNF644	ZNF398	Bilateria
ZNF644	ZNF416	Bilateria
ZNF644	ZKSCAN7	Bilateria
ZNF644	ZNF233	Bilateria
ZNF644	ZNF592	Bilateria
ZNF644	ZNF774	Bilateria
ZNF644	GZF1	Bilateria
ZNF644	ZNF333	Bilateria
ZNF644	ZNF776	Bilateria
ZNF644	PRDM4	Bilateria
ZNF644	WIZ	Bilateria
ZNF644	ZNF784	Bilateria
ZNF644	ZNF287	Bilateria
ZNF644	ZNF646	Bilateria
ZNF644		Bilateria
ZNF644	ZNF777	Bilateria
ZNF644	ZBTB17	Bilateria
ZNF644	ZNF17	Bilateria
ZNF644	ZNF746	Bilateria
ZNF644	ZNF627	Bilateria
ZNF644	ZNF697	Bilateria
ZNF644	ZFP57	Bilateria
ZNF644	ZNF547	Bilateria
ZNF644	ZNF136	Bilateria
ZNF644	ZNF530	Bilateria
ZNF644	ZNF34	Bilateria
ZNF644	ZNF625	Bilateria
ZNF644	ZNF852	Bilateria
ZNF644	ZNF467	Bilateria
ZNF644	PRDM2	Bilateria
ZNF644	ZNF426	Bilateria
ZNF644	ZNF230	Bilateria
ZNF644	ZNF155	Bilateria
ZNF644	ZNF687	Bilateria
ZNF644	ZNF527	Bilateria
ZNF644	ZNF408	Bilateria
ZNF644	ZNF285	Bilateria
ZNF644	ZNF587	Bilateria
ZNF644	ZNF417	Bilateria
ZNF644	ZNF768	Bilateria
ZNF644	ZNF407	Bilateria
ZNF644	ZNF707	Bilateria
ZNF644	MYNN	Bilateria
ZNF644	ZNF319	Bilateria
ZNF644	ZBTB41	Bilateria
TWIST1	HAND1	Bilateria
TWIST1	HAND2	Bilateria
TWIST1	TCF23	Bilateria
TWIST1	FERD3L	Bilateria
TWIST1	SCX	Bilateria
TWIST1	MSC	Bilateria
TWIST1	TCF15	Bilateria
TWIST1	BHLHA9	Bilateria
TWIST1	PTF1A	Bilateria
TWIST1	TCF21	Bilateria
TWIST1	FIGLA	Bilateria
TWIST1	TWIST2	Bilateria
TWIST1	TCF24	Bilateria
NEUROG3	NEUROD1	Bilateria
NEUROG3	NEUROD4	Bilateria
NEUROG3	BHLHE22	Bilateria
NEUROG3	ATOH1	Bilateria
NEUROG3	NEUROG1	Bilateria
NEUROG3	NEUROD2	Bilateria
NEUROG3	ATOH7	Bilateria
NEUROG3	BHLHA15	Bilateria
NEUROG3	OLIG2	Bilateria
NEUROG3	OLIG1	Bilateria
NEUROG3	NEUROG2	Bilateria
NEUROG3	ATOH8	Bilateria
NEUROG3	BHLHE23	Bilateria
NEUROG3	NEUROD6	Bilateria
NEUROG3	OLIG3	Bilateria
EGR2	WT1	Opisthokonta
EGR2	EGR4	Opisthokonta
EGR2	EGR3	Opisthokonta
EGR2	EGR1	Opisthokonta
BHLHE41	HES1	Opisthokonta
BHLHE41	HEY2	Opisthokonta
BHLHE41	HEYL	Opisthokonta
BHLHE41	BHLHE40	Opisthokonta
BHLHE41	HES3	Opisthokonta
BHLHE41	HELT	Opisthokonta
BHLHE41	HES7	Opisthokonta
BHLHE41	HES5	Opisthokonta
BHLHE41	HES6	Opisthokonta
BHLHE41	HES2	Opisthokonta
BHLHE41	HEY1	Opisthokonta
BHLHE41	HES4	Opisthokonta
ATF1	CREB3	Bilateria
ATF1	ATF6B	Bilateria
ATF1	ATF6	Bilateria
ATF1	CREB3L1	Bilateria
ATF1	CREB3L3	Bilateria
ATF1	CREB3L2	Bilateria
ATF1	CREB3L4	Bilateria
ATF1	CREB1	Bilateria
ATF1	CREM	Bilateria
NEUROD4	NEUROD1	Bilateria
NEUROD4	BHLHE22	Bilateria
NEUROD4	ATOH1	Bilateria
NEUROD4	NEUROG1	Bilateria
NEUROD4	NEUROD2	Bilateria
NEUROD4	ATOH7	Bilateria
NEUROD4	BHLHA15	Bilateria
NEUROD4	OLIG2	Bilateria
NEUROD4	OLIG1	Bilateria
NEUROD4	NEUROG2	Bilateria
NEUROD4	ATOH8	Bilateria
NEUROD4	BHLHE23	Bilateria
NEUROD4	NEUROD6	Bilateria
NEUROD4	NEUROG3	Bilateria
NEUROD4	OLIG3	Bilateria
NR4A1	NR4A3	Vertebrata
NR4A1	NR4A2	Vertebrata
NFE2	NFE2L2	Gnathostomata
NFE2	NFE2L3	Chordata
NFE2	NFE2L1	Chordata
IKZF4	IKZF1	Bilateria
IKZF4	ZNF382	Bilateria
IKZF4	IKZF2	Bilateria
IKZF4	ZNF613	Bilateria
IKZF4	ZNF821	Bilateria
IKZF4	IKZF3	Bilateria
IKZF4	ZNF639	Bilateria
IKZF4	ZNF564	Bilateria
IKZF4	ZNF350	Bilateria
IKZF4	ZNF649	Bilateria
IKZF4	ZNF567	Bilateria
ESX1	PAX2	Bilateria
ESX1	UNCX	Bilateria
ESX1	RAX2	Bilateria
ESX1	DUXB	Bilateria
ESX1	RHOXF1	Bilateria
ESX1	PRRX1	Bilateria
ESX1	PAX1	Bilateria
ESX1	PAX9	Bilateria
ESX1	PAX4	Bilateria
ESX1	VSX2	Bilateria
ESX1	PAX6	Bilateria
ESX1	EVX1	Bilateria
ESX1	PRRX2	Bilateria
ESX1	OTP	Bilateria
ESX1	MIXL1	Bilateria
ESX1	PROP1	Bilateria
ESX1	HESX1	Bilateria
ESX1	DMBX1	Bilateria
ESX1	SHOX	Bilateria
ESX1	SHOX2	Bilateria
ESX1	PITX1	Bilateria
ESX1	DPRX	Bilateria
ESX1	ARX	Bilateria
ESX1	PAX8	Bilateria
ESX1	GSC2	Bilateria
ESX1	ALX1	Bilateria
ESX1	DRGX	Bilateria
ESX1	PAX7	Bilateria
ESX1	OTX2	Bilateria
ESX1	DUX4L9	Bilateria
ESX1	DUX4	Bilateria
ESX1	PHOX2A	Bilateria
ESX1	ISX	Bilateria
ESX1	RAX	Bilateria
ESX1	PAX5	Bilateria
ESX1	NOBOX	Bilateria
ESX1	CRX	Bilateria
ESX1	PITX2	Bilateria
ESX1	DUXA	Bilateria
ESX1	ARGFX	Bilateria
ESX1	PAX3	Bilateria
ESX1	RHOXF2	Bilateria
ESX1	RHOXF2B	Bilateria
ESX1	GSC	Bilateria
ESX1	EVX2	Bilateria
ESX1	OTX1	Bilateria
ESX1	PITX3	Bilateria
ESX1	ALX3	Bilateria
ESX1	PHOX2B	Bilateria
ESX1	SEBOX	Bilateria
ESX1	ALX4	Bilateria
BAZ2B	KAT2A	Opisthokonta
BAZ2B	BRDT	Opisthokonta
BAZ2B	BRD4	Opisthokonta
BAZ2B	BPTF	Opisthokonta
BAZ2B	BRD3	Opisthokonta
BAZ2B	BRD2	Opisthokonta
BAZ2B	CECR2	Opisthokonta
BAZ2B	BAZ1A	Opisthokonta
BAZ2B	KAT2B	Opisthokonta
BAZ2B	BAZ2A	Opisthokonta
BAZ2B	BAZ1B	Opisthokonta
BATF3	ATF3	Bilateria
BATF3	FOS	Bilateria
BATF3	FOSL2	Bilateria
BATF3	BATF2	Bilateria
BATF3	FOSL1	Bilateria
BATF3	BATF	Bilateria
BATF3	JDP2	Bilateria
BATF3	FOSB	Bilateria
MXD4	MXD3	Bilateria
MXD4	MXI1	Bilateria
MXD4	MNT	Bilateria
MXD4	MXD1	Bilateria
CTCFL	ZNF771	Bilateria
CTCFL	ZBTB37	Bilateria
CTCFL	ZNF845	Bilateria
CTCFL	ZBTB48	Bilateria
CTCFL	ZFP92	Bilateria
CTCFL	ZNF91	Bilateria
CTCFL	ZNF48	Bilateria
CTCFL	ZNF526	Bilateria
CTCFL	ZNF99	Bilateria
CTCFL	ZNF729	Bilateria
CTCFL	ZNF420	Bilateria
CTCFL	ZNF594	Bilateria
CTCFL	ZNF574	Bilateria
CTCFL	ZBTB34	Bilateria
CTCFL	ZNF302	Bilateria
CTCFL	ZNF181	Bilateria
CTCFL	ZNF282	Bilateria
CTCFL	ZNF473	Bilateria
CTCFL	ZNF107	Bilateria
CTCFL	ZNF689	Bilateria
CTCFL	ZNF208	Bilateria
CTCFL	ZNF347	Bilateria
CTCFL	ZNF764	Bilateria
CTCFL	ZNF747	Bilateria
CTCFL	ZNF184	Bilateria
CTCFL	ZNF569	Bilateria
CTCFL	ZNF497	Bilateria
CTCFL	ZNF160	Bilateria
CTCFL	ZNF665	Bilateria
CTCFL	ZNF688	Bilateria
CTCFL	CTCF	Bilateria
CTCFL	ZBTB24	Bilateria
CTCFL	ZNF84	Bilateria
CTCFL	ZNF142	Bilateria
CTCFL	ZNF827	Bilateria
CTCFL	ZNF785	Bilateria
NCOA3	NCOA2	Gnathostomata
NCOA3	NCOA1	Vertebrata
ZNF831	SALL1	Bilateria
ZNF831	RREB1	Bilateria
ZNF831	ZNF516	Bilateria
ZNF831	BCL11B	Bilateria
ZNF831	HIVEP1	Bilateria
ZNF831	SALL4	Bilateria
ZNF831	HIVEP3	Bilateria
ZNF831	SALL2	Bilateria
ZNF831	HIVEP2	Bilateria
ZNF831	ZNF219	Bilateria
ZNF831	SALL3	Bilateria
ZNF831	BCL11A	Bilateria
ZNF831	ZNF217	Bilateria
ZNF831	ZNF536	Bilateria
SNAI1	ZBTB32	Opisthokonta
SNAI1	ZNF575	Opisthokonta
SNAI1	PRDM1	Opisthokonta
SNAI1	PRDM6	Opisthokonta
SNAI1	ZBTB18	Opisthokonta
SNAI1	ZBTB45	Opisthokonta
SNAI1	ZNF76	Opisthokonta
SNAI1	PATZ1	Opisthokonta
SNAI1	ZFP91	Opisthokonta
SNAI1	MTF1	Opisthokonta
SNAI1	ZNF281	Opisthokonta
SNAI1	ZBTB42	Opisthokonta
SNAI1	ZNF148	Opisthokonta
SNAI1	ZNF653	Opisthokonta
SNAI1	PRDM10	Opisthokonta
SNAI1	ZNF296	Opisthokonta
SNAI1	ZBTB7C	Opisthokonta
SNAI1	ZBTB20	Opisthokonta
SNAI1	MAZ	Opisthokonta
SNAI1	ZNF362	Opisthokonta
SNAI1	ZNF143	Opisthokonta
SNAI1	ZNF384	Opisthokonta
SNAI1	ZNF692	Opisthokonta
SNAI1	ZBTB1	Opisthokonta
SNAI1	HIC1	Opisthokonta
SNAI1	ZBTB16	Opisthokonta
SNAI1	VEZF1	Opisthokonta
SNAI1	SNAI3	Opisthokonta
SNAI1	SNAI2	Opisthokonta
SNAI1	ZNF276	Opisthokonta
SNAI1	HIC2	Opisthokonta
SNAI1	PRDM14	Opisthokonta
SNAI1	ZNF410	Opisthokonta
SNAI1	ZNF451	Opisthokonta
SNAI1	SCRT2	Opisthokonta
SNAI1	SCRT1	Opisthokonta
RBPJL	RBPJ	Chordata
HIF3A	NPAS1	Bilateria
HIF3A	HIF1A	Bilateria
HIF3A	SIM2	Bilateria
HIF3A	SIM1	Bilateria
HIF3A	EPAS1	Bilateria
HIF3A	NPAS3	Bilateria
HIF3A	NPAS4	Bilateria
ZNF576	ZSCAN1	Bilateria
ZNF576	ZSCAN29	Bilateria
ZNF576	PLAGL2	Bilateria
ZNF576	ZNF641	Bilateria
ZNF576	PLAG1	Bilateria
ZNF576	ZNF18	Bilateria
ZNF576	ZNF496	Bilateria
ZNF576	ZSCAN5B	Bilateria
ZNF576	ZNF444	Bilateria
ZNF576	OVOL1	Bilateria
ZNF576	SCAND1	Bilateria
ZNF576	ZNF202	Bilateria
ZNF576	OVOL2	Bilateria
ZNF576	ZNF131	Bilateria
ZNF576	ZKSCAN2	Bilateria
ZNF576	ZNF518B	Bilateria
ZNF576	ZSCAN32	Bilateria
ZNF576	ZNF518A	Bilateria
ZNF576	OVOL3	Bilateria
ZNF576	ZSCAN18	Bilateria
ZNF576	ZNF770	Bilateria
ZNF576	ZNF446	Bilateria
ZNF576	REST	Bilateria
ZNF576	ZSCAN5C	Bilateria
ZNF576	ZSCAN5A	Bilateria
ZNF576	PLAGL1	Bilateria
ZNF576	PEG3	Bilateria
ZNF576	ZNF274	Bilateria
ZNF576	ZNF174	Bilateria
TRERF1	ZNF541	Bilateria
TRERF1	RCOR1	Bilateria
TRERF1	MIDEAS	Bilateria
TRERF1	RCOR3	Bilateria
TRERF1	RCOR2	Bilateria
ZNF391	ZNF501	Mammalia
ZNF391	ZNF135	Amniota
ZNF391	ZKSCAN8P1	Amniota
ZNF391	ZNF3	Amniota
ZNF391	ZNF45	Bilateria
ZNF391	ZNF514	Bilateria
ZNF391	ZNF311	Bilateria
ZNF391	ZNF600	Bilateria
ZNF391	ZNF611	Bilateria
ZNF391	ZNF573	Bilateria
ZNF391	ZNF607	Bilateria
ZNF391	ZNF486	Bilateria
ZNF391	ZNF506	Bilateria
ZNF391	ZNF735	Bilateria
ZNF391	ZNF679	Bilateria
ZNF391	ZNF254	Bilateria
ZNF391	ZNF708	Bilateria
ZNF391	ZNF90	Bilateria
ZNF391	ZNF676	Bilateria
ZNF391	ZNF716	Bilateria
ZNF391	ZNF726	Bilateria
ZNF391	ZNF728	Bilateria
ZNF391	ZNF492	Bilateria
ZNF391	ZNF714	Bilateria
ZNF391	ZNF722	Bilateria
ZNF391	ZNF543	Bilateria
ZNF391	ZNF461	Bilateria
ZNF391	ZNF322	Bilateria
ZNF391	ZNF2	Bilateria
ZNF391	ZNF655	Bilateria
ZNF391	ZNF782	Bilateria
ZNF391	ZNF226	Bilateria
ZNF391	ZNF140	Bilateria
ZNF391	ZFP14	Bilateria
ZNF391	ZNF132	Bilateria
ZNF391	ZNF628	Bilateria
ZNF391	ZNF483	Bilateria
ZNF391	ZNF528	Bilateria
ZNF391	ZNF880	Bilateria
ZNF391	ZNF83	Bilateria
ZNF391	ZNF789	Bilateria
ZNF391	ZNF732	Bilateria
ZNF391	ZNF595	Bilateria
ZNF391	ZNF141	Bilateria
ZNF391	ZNF718	Bilateria
ZNF391	ZNF117	Bilateria
ZNF391	ZNF493	Bilateria
ZNF391	ZNF629	Bilateria
ZNF391	ZNF727	Bilateria
ZNF391	ZNF695	Bilateria
ZNF391	ZNF738	Bilateria
ZNF391	ZNF85	Bilateria
ZNF391	ZNF681	Bilateria
ZNF391	ZNF682	Bilateria
ZNF391	ZNF736	Bilateria
ZNF391	ZNF678	Bilateria
ZNF391	ZNF724	Bilateria
ZNF391	ZNF189	Bilateria
ZNF391	ZFP3	Bilateria
ZNF391	ZNF71	Bilateria
ZNF391	ZNF121	Bilateria
ZNF391	ZNF345	Bilateria
ZNF391	ZNF436	Bilateria
ZNF391	ZNF883	Bilateria
ZNF391	ZNF460	Bilateria
ZNF391	MZF1	Bilateria
ZNF391	ZNF517	Bilateria
ZNF391	ZNF840P	Bilateria
ZNF391	ZNF713	Bilateria
ZNF391	ZNF814	Bilateria
ZNF391	ZNF250	Bilateria
ZNF391	ZNF699	Bilateria
ZNF391	ZFP82	Bilateria
ZNF391	ZNF540	Bilateria
ZNF391	ZNF484	Bilateria
ZNF391	ZNF672	Bilateria
ZNF391	ZNF432	Bilateria
ZNF391	ZNF175	Bilateria
ZNF391	ZNF502	Bilateria
ZNF391	ZNF621	Bilateria
ZNF391	ZNF320	Bilateria
ZNF391	ZNF239	Bilateria
ZNF391	ZNF534	Bilateria
ZNF391	ZNF354A	Bilateria
ZNF391	ZNF775	Bilateria
ZNF391	ZNF234	Bilateria
ZNF391	ZNF623	Bilateria
ZNF391	ZNF334	Bilateria
ZNF391	ZFP30	Bilateria
ZNF391	ZNF717	Bilateria
ZNF391	ZIM2	Bilateria
ZNF391	ZNF696	Bilateria
ZNF391	ZNF33A	Bilateria
ZNF391	ZNF33B	Bilateria
ZNF391	ZNF836	Bilateria
ZNF391	ZNF835	Bilateria
ZNF391	ZNF317	Bilateria
ZNF391	ZNF275	Bilateria
ZNF391	ZNF32	Bilateria
ZNF391	ZNF577	Bilateria
ZNF391	ZNF138	Bilateria
ZNF391	ZNF93	Bilateria
ZNF391	ZNF157	Bilateria
ZNF391	ZNF229	Bilateria
ZNF391	ZNF146	Bilateria
ZNF391	ZNF490	Bilateria
ZNF391	ZNF182	Bilateria
ZNF391	ZNF892	Bilateria
ZNF391	ZNF331	Bilateria
ZNF391	ZNF283	Bilateria
ZNF391	ZNF544	Bilateria
ZNF391	ZNF227	Bilateria
ZNF391	ZNF286A	Bilateria
ZNF391	ZNF74	Bilateria
ZNF391	ZNF790	Bilateria
ZNF391	ZNF841	Bilateria
ZNF391	ZNF415	Bilateria
ZNF391	ZNF300	Bilateria
ZNF391	ZNF630	Bilateria
ZNF391	ZNF26	Bilateria
ZNF391	ZNF267	Bilateria
ZNF391	ZNF658	Bilateria
ZNF391	ZNF383	Bilateria
ZNF391	ZNF829	Bilateria
ZNF391	ZFP1	Bilateria
ZNF391	GLI4	Bilateria
ZNF391	ZNF112	Bilateria
ZNF391	ZNF195	Bilateria
ZNF391	ZNF429	Bilateria
ZNF391	ZNF519	Bilateria
ZNF391	ZNF606	Bilateria
ZNF391	ZNF81	Bilateria
ZNF391	ZNF28	Bilateria
ZNF391	ZFP2	Bilateria
ZNF391	ZNF260	Bilateria
ZNF391	ZNF568	Bilateria
ZNF391	ZNF235	Bilateria
ZNF391	ZNF12	Bilateria
ZNF391	RBAK	Bilateria
ZNF391	ZNF197	Bilateria
ZNF391	ZNF16	Bilateria
ZNF391	ZNF677	Bilateria
ZNF391	ZNF7	Bilateria
ZNF391	ZNF354B	Bilateria
ZNF391	ZNF585A	Bilateria
ZNF391	ZNF585B	Bilateria
ZNF391	ZNF546	Bilateria
ZNF391	ZNF616	Bilateria
ZNF391	ZNF470	Bilateria
ZNF391	ZNF454	Bilateria
ZNF391	ZNF23	Bilateria
ZNF391	ZNF510	Bilateria
ZNF391	ZNF354C	Bilateria
ZNF391	ZNF41	Bilateria
ZNF391	ZNF221	Bilateria
ZNF391	ZNF225	Bilateria
ZNF391	ZNF284	Bilateria
ZNF391	ZNF224	Bilateria
ZNF391	ZNF30	Bilateria
ZNF391	ZFP28	Bilateria
ZNF391	ZNF615	Bilateria
ZNF391	ZNF37A	Bilateria
ZNF391	ZNF565	Bilateria
ZNF391	ZIM3	Bilateria
ZNF391	ZNF471	Bilateria
ZNF391	ZSCAN10	Bilateria
ZNF391	ZNF43	Bilateria
ZNF391	ZNF780A	Bilateria
ZNF391	ZNF268	Bilateria
ZNF391	ZKSCAN5	Bilateria
ZNF391	ZNF879	Bilateria
ZNF391	ZNF624	Bilateria
ZNF391	ZNF571	Bilateria
ZNF391	ZNF605	Bilateria
ZNF391	ZNF780B	Bilateria
ZNF391	ZNF251	Bilateria
SPDEF	ELF3	Bilateria
SPDEF	ETV7	Bilateria
SPDEF	ERFL	Bilateria
SPDEF	SPIC	Bilateria
SPDEF	ETV4	Bilateria
SPDEF	GABPA	Bilateria
SPDEF	ELK3	Bilateria
SPDEF	ETV3	Bilateria
SPDEF	ETV5	Bilateria
SPDEF	ELF1	Bilateria
SPDEF	FLI1	Bilateria
SPDEF	FEV	Bilateria
SPDEF	ETV6	Bilateria
SPDEF	SPIB	Bilateria
SPDEF	ELF4	Bilateria
SPDEF	EHF	Bilateria
SPDEF	ELF2	Bilateria
SPDEF	ETV3L	Bilateria
SPDEF	ERG	Bilateria
SPDEF	ETS2	Bilateria
SPDEF	ELK1	Bilateria
SPDEF	ELK4	Bilateria
SPDEF	ETV1	Bilateria
SPDEF	SPI1	Bilateria
SPDEF	ETS1	Bilateria
SPDEF	ETV2	Bilateria
SPDEF	ERF	Bilateria
SPDEF	ELF5	Bilateria
SOX4	SOX12	Bilateria
SOX4	SOX21	Bilateria
SOX4	SOX7	Bilateria
SOX4	SOX5	Bilateria
SOX4	SOX14	Bilateria
SOX4	SOX9	Bilateria
SOX4	SOX30	Bilateria
SOX4	SOX10	Bilateria
SOX4	SOX1	Bilateria
SOX4	CFAP65	Bilateria
SOX4	SOX11	Bilateria
SOX4	SOX2	Bilateria
SOX4	SOX18	Bilateria
SOX4	SOX3	Bilateria
SOX4	SOX8	Bilateria
SOX4	SOX15	Bilateria
SOX4	SOX13	Bilateria
SOX4	SRY	Bilateria
SOX4	SOX6	Bilateria
SOX4	SOX17	Bilateria
RREB1	SALL1	Bilateria
RREB1	ZNF516	Bilateria
RREB1	BCL11B	Bilateria
RREB1	HIVEP1	Bilateria
RREB1	ZNF831	Bilateria
RREB1	SALL4	Bilateria
RREB1	HIVEP3	Bilateria
RREB1	SALL2	Bilateria
RREB1	HIVEP2	Bilateria
RREB1	ZNF219	Bilateria
RREB1	SALL3	Bilateria
RREB1	BCL11A	Bilateria
RREB1	ZNF217	Bilateria
RREB1	ZNF536	Bilateria
RUNX2	RUNX1	Bilateria
RUNX2	RUNX3	Bilateria
GCM2	GCM1	Gnathostomata
MYRF	MYRFL	Gnathostomata
SOX21	SOX12	Bilateria
SOX21	SOX7	Bilateria
SOX21	SOX5	Bilateria
SOX21	SOX14	Bilateria
SOX21	SOX9	Bilateria
SOX21	SOX30	Bilateria
SOX21	SOX10	Bilateria
SOX21	SOX1	Bilateria
SOX21	CFAP65	Bilateria
SOX21	SOX11	Bilateria
SOX21	SOX2	Bilateria
SOX21	SOX18	Bilateria
SOX21	SOX3	Bilateria
SOX21	SOX8	Bilateria
SOX21	SOX15	Bilateria
SOX21	SOX13	Bilateria
SOX21	SOX4	Bilateria
SOX21	SRY	Bilateria
SOX21	SOX6	Bilateria
SOX21	SOX17	Bilateria
IRF1	IRF2	Chordata
IRF1	IRF8	Chordata
IRF1	IRF9	Chordata
IRF1	IRF4	Chordata
IRF1	IRF5	Chordata
IRF1	IRF6	Chordata
IRF1	IRF3	Chordata
IRF1	IRF7	Chordata
SOX9	SOX12	Bilateria
SOX9	SOX21	Bilateria
SOX9	SOX7	Bilateria
SOX9	SOX5	Bilateria
SOX9	SOX14	Bilateria
SOX9	SOX30	Bilateria
SOX9	SOX10	Bilateria
SOX9	SOX1	Bilateria
SOX9	CFAP65	Bilateria
SOX9	SOX11	Bilateria
SOX9	SOX2	Bilateria
SOX9	SOX18	Bilateria
SOX9	SOX3	Bilateria
SOX9	SOX8	Bilateria
SOX9	SOX15	Bilateria
SOX9	SOX13	Bilateria
SOX9	SOX4	Bilateria
SOX9	SRY	Bilateria
SOX9	SOX6	Bilateria
SOX9	SOX17	Bilateria
TTF1	DMTF1	Opisthokonta
TTF1	MYBL1	Opisthokonta
TTF1	MYBL2	Opisthokonta
TTF1	CDC5L	Opisthokonta
TTF1	MYB	Opisthokonta
TTF1	SNAPC4	Opisthokonta
BARHL1	BARHL2	Bilateria
BARHL1	BARX2	Bilateria
BARHL1	BARX1	Bilateria
SLC2A4RG	ZNF704	Bilateria
SLC2A4RG	ZNF395	Bilateria
BHLHE23	NEUROD1	Bilateria
BHLHE23	NEUROD4	Bilateria
BHLHE23	BHLHE22	Bilateria
BHLHE23	ATOH1	Bilateria
BHLHE23	NEUROG1	Bilateria
BHLHE23	NEUROD2	Bilateria
BHLHE23	ATOH7	Bilateria
BHLHE23	BHLHA15	Bilateria
BHLHE23	OLIG2	Bilateria
BHLHE23	OLIG1	Bilateria
BHLHE23	NEUROG2	Bilateria
BHLHE23	ATOH8	Bilateria
BHLHE23	NEUROD6	Bilateria
BHLHE23	NEUROG3	Bilateria
BHLHE23	OLIG3	Bilateria
PAX8	PAX2	Bilateria
PAX8	UNCX	Bilateria
PAX8	RAX2	Bilateria
PAX8	DUXB	Bilateria
PAX8	RHOXF1	Bilateria
PAX8	PRRX1	Bilateria
PAX8	PAX1	Bilateria
PAX8	PAX9	Bilateria
PAX8	PAX4	Bilateria
PAX8	VSX2	Bilateria
PAX8	PAX6	Bilateria
PAX8	EVX1	Bilateria
PAX8	ESX1	Bilateria
PAX8	PRRX2	Bilateria
PAX8	OTP	Bilateria
PAX8	MIXL1	Bilateria
PAX8	PROP1	Bilateria
PAX8	HESX1	Bilateria
PAX8	DMBX1	Bilateria
PAX8	SHOX	Bilateria
PAX8	SHOX2	Bilateria
PAX8	PITX1	Bilateria
PAX8	DPRX	Bilateria
PAX8	ARX	Bilateria
PAX8	GSC2	Bilateria
PAX8	ALX1	Bilateria
PAX8	DRGX	Bilateria
PAX8	PAX7	Bilateria
PAX8	OTX2	Bilateria
PAX8	DUX4L9	Bilateria
PAX8	DUX4	Bilateria
PAX8	PHOX2A	Bilateria
PAX8	ISX	Bilateria
PAX8	RAX	Bilateria
PAX8	PAX5	Bilateria
PAX8	NOBOX	Bilateria
PAX8	CRX	Bilateria
PAX8	PITX2	Bilateria
PAX8	DUXA	Bilateria
PAX8	ARGFX	Bilateria
PAX8	PAX3	Bilateria
PAX8	RHOXF2	Bilateria
PAX8	RHOXF2B	Bilateria
PAX8	GSC	Bilateria
PAX8	EVX2	Bilateria
PAX8	OTX1	Bilateria
PAX8	PITX3	Bilateria
PAX8	ALX3	Bilateria
PAX8	PHOX2B	Bilateria
PAX8	SEBOX	Bilateria
PAX8	ALX4	Bilateria
FOSB	ATF3	Bilateria
FOSB	FOS	Bilateria
FOSB	FOSL2	Bilateria
FOSB	BATF2	Bilateria
FOSB	FOSL1	Bilateria
FOSB	BATF	Bilateria
FOSB	JDP2	Bilateria
FOSB	BATF3	Bilateria
FOXA2	FOXQ1	Opisthokonta
FOXA2	FOXF1	Opisthokonta
FOXA2	FOXI3	Opisthokonta
FOXA2	FOXO3	Opisthokonta
FOXA2	FOXO1	Opisthokonta
FOXA2	FOXB2	Opisthokonta
FOXA2	FOXA1	Opisthokonta
FOXA2	FOXM1	Opisthokonta
FOXA2	FOXA3	Opisthokonta
FOXA2	FOXJ2	Opisthokonta
FOXA2	FOXK1	Opisthokonta
FOXA2	FOXO6	Opisthokonta
FOXA2	FOXJ1	Opisthokonta
FOXA2	FOXK2	Opisthokonta
